,Index,0
15052,T30249393,1
15053,T30249394,1
15054,T30249395,1
15055,T30249396,1
15056,T30249397,1
15057,T30249398,1
15058,T30249399,1
15059,T30249400,0
15060,T30249401,1
15061,T30249402,1
15062,T30249403,1
15063,T30249404,1
15064,T30249405,1
15065,T30249406,1
15066,T30249407,1
15067,T30249408,1
15068,T30249409,0
15069,T30249410,1
15070,T30249411,1
15071,T30249412,1
15072,T30249413,1
15073,T30249414,1
15074,T30249415,1
15075,T30249416,1
15076,T30249417,1
15077,T30249418,1
15078,T30249419,1
15079,T30249420,1
15080,T30249421,1
15081,T30249422,1
15082,T30249423,0
15083,T30249424,1
15084,T30249425,0
15085,T30249426,1
15086,T30249427,1
15087,T30249428,1
15088,T30249429,1
15089,T30249430,0
15090,T30249431,1
15091,T30249432,1
15092,T30249433,0
15093,T30249434,0
15094,T30249435,0
15095,T30249436,1
15096,T30249437,1
15097,T30249438,1
15098,T30249439,0
15099,T30249440,1
15100,T30249441,1
15101,T30249442,1
15102,T30249443,1
15103,T30249444,1
15104,T30249445,1
15105,T30249446,1
15106,T30249447,0
15107,T30249448,1
15108,T30249449,0
15109,T30249450,1
15110,T30249451,0
15111,T30249452,1
15112,T30249453,1
15113,T30249454,1
15114,T30249455,1
15115,T30249456,0
15116,T30249457,0
15117,T30249458,0
15118,T30249459,1
15119,T30249460,1
15120,T30249461,1
15121,T30249462,1
15122,T30249463,1
15123,T30249464,1
15124,T30249465,1
15125,T30249466,1
15126,T30249467,0
15127,T30249468,1
15128,T30249469,1
15129,T30249470,1
15130,T30249471,0
15131,T30249472,0
15132,T30249473,1
15133,T30249474,1
15134,T30249475,1
15135,T30249476,1
15136,T30249477,1
15137,T30249478,0
15138,T30249479,1
15139,T30249480,0
15140,T30249481,1
15141,T30249482,1
15142,T30249483,1
15143,T30249484,1
15144,T30249485,0
15145,T30249486,1
15146,T30249487,0
15147,T30249488,1
15148,T30249489,0
15149,T30249490,0
15150,T30249491,0
15151,T30249492,1
15152,T30249493,1
15153,T30249494,1
15154,T30249495,1
15155,T30249496,0
15156,T30249497,1
15157,T30249498,1
15158,T30249499,1
15159,T30249500,1
15160,T30249501,0
15161,T30249502,1
15162,T30249503,1
15163,T30249504,1
15164,T30249505,0
15165,T30249506,1
15166,T30249507,0
15167,T30249508,1
15168,T30249509,1
15169,T30249510,0
15170,T30249511,0
15171,T30249512,1
15172,T30249513,1
15173,T30249514,1
15174,T30249515,1
15175,T30249516,1
15176,T30249517,1
15177,T30249518,1
15178,T30249519,0
15179,T30249520,1
15180,T30249521,1
15181,T30249522,1
15182,T30249523,0
15183,T30249524,0
15184,T30249525,1
15185,T30249526,1
15186,T30249527,1
15187,T30249528,1
15188,T30249529,1
15189,T30249530,1
15190,T30249531,1
15191,T30249532,1
15192,T30249533,0
15193,T30249534,1
15194,T30249535,0
15195,T30249536,1
15196,T30249537,0
15197,T30249538,0
15198,T30249539,1
15199,T30249540,1
15200,T30249541,0
15201,T30249542,1
15202,T30249543,1
15203,T30249544,1
15204,T30249545,1
15205,T30249546,0
15206,T30249547,1
15207,T30249548,1
15208,T30249549,1
15209,T30249550,0
15210,T30249551,1
15211,T30249552,1
15212,T30249553,1
15213,T30249554,1
15214,T30249555,0
15215,T30249556,0
15216,T30249557,1
15217,T30249558,0
15218,T30249559,1
15219,T30249560,1
15220,T30249561,1
15221,T30249562,0
15222,T30249563,0
15223,T30249564,1
15224,T30249565,1
15225,T30249566,1
15226,T30249567,1
15227,T30249568,0
15228,T30249569,1
15229,T30249570,1
15230,T30249571,1
15231,T30249572,0
15232,T30249573,0
15233,T30249574,1
15234,T30249575,0
15235,T30249576,1
15236,T30249577,0
15237,T30249578,0
15238,T30249579,1
15239,T30249580,0
15240,T30249581,1
15241,T30249582,1
15242,T30249583,1
15243,T30249584,1
15244,T30249585,1
15245,T30249586,1
15246,T30249587,0
15247,T30249588,0
15248,T30249589,1
15249,T30249590,1
15250,T30249591,1
15251,T30249592,1
15252,T30249593,0
15253,T30249594,1
15254,T30249595,0
15255,T30249596,0
15256,T30249597,1
15257,T30249598,1
15258,T30249599,1
15259,T30249600,1
15260,T30249601,1
15261,T30249602,0
15262,T30249603,0
15263,T30249604,1
15264,T30249605,1
15265,T30249606,0
15266,T30249607,1
15267,T30249608,1
15268,T30249609,1
15269,T30249610,1
15270,T30249611,0
15271,T30249612,1
15272,T30249613,0
15273,T30249614,1
15274,T30249615,1
15275,T30249616,0
15276,T30249617,1
15277,T30249618,1
15278,T30249619,1
15279,T30249620,0
15280,T30249621,1
15281,T30249622,0
15282,T30249623,1
15283,T30249624,1
15284,T30249625,1
15285,T30249626,1
15286,T30249627,0
15287,T30249628,0
15288,T30249629,0
15289,T30249630,0
15290,T30249631,1
15291,T30249632,1
15292,T30249633,1
15293,T30249634,1
15294,T30249635,0
15295,T30249636,1
15296,T30249637,0
15297,T30249638,1
15298,T30249639,0
15299,T30249640,1
15300,T30249641,1
15301,T30249642,0
15302,T30249643,0
15303,T30249644,1
15304,T30249645,1
15305,T30249646,1
15306,T30249647,1
15307,T30249648,1
15308,T30249649,1
15309,T30249650,0
15310,T30249651,1
15311,T30249652,0
15312,T30249653,0
15313,T30249654,1
15314,T30249655,1
15315,T30249656,1
15316,T30249657,1
15317,T30249658,1
15318,T30249659,1
15319,T30249660,1
15320,T30249661,1
15321,T30249662,1
15322,T30249663,0
15323,T30249664,1
15324,T30249665,1
15325,T30249666,1
15326,T30249667,1
15327,T30249668,1
15328,T30249669,1
15329,T30249670,0
15330,T30249671,1
15331,T30249672,1
15332,T30249673,1
15333,T30249674,0
15334,T30249675,1
15335,T30249676,0
15336,T30249677,1
15337,T30249678,1
15338,T30249679,1
15339,T30249680,1
15340,T30249681,1
15341,T30249682,1
15342,T30249683,1
15343,T30249684,1
15344,T30249685,1
15345,T30249686,1
15346,T30249687,1
15347,T30249688,1
15348,T30249689,1
15349,T30249690,1
15350,T30249691,1
15351,T30249692,1
15352,T30249693,1
15353,T30249694,0
15354,T30249695,1
15355,T30249696,1
15356,T30249697,1
15357,T30249698,1
15358,T30249699,1
15359,T30249700,1
15360,T30249701,1
15361,T30249702,0
15362,T30249703,1
15363,T30249704,1
15364,T30249705,1
15365,T30249706,0
15366,T30249707,1
15367,T30249708,1
15368,T30249709,1
15369,T30249710,1
15370,T30249711,1
15371,T30249712,0
15372,T30249713,1
15373,T30249714,1
15374,T30249715,1
15375,T30249716,1
15376,T30249717,1
15377,T30249718,1
15378,T30249719,1
15379,T30249720,0
15380,T30249721,0
15381,T30249722,0
15382,T30249723,1
15383,T30249724,0
15384,T30249725,1
15385,T30249726,0
15386,T30249727,1
15387,T30249728,1
15388,T30249729,1
15389,T30249730,1
15390,T30249731,1
15391,T30249732,1
15392,T30249733,1
15393,T30249734,1
15394,T30249735,1
15395,T30249736,1
15396,T30249737,0
15397,T30249738,1
15398,T30249739,0
15399,T30249740,1
15400,T30249741,0
15401,T30249742,1
15402,T30249743,1
15403,T30249744,1
15404,T30249745,1
15405,T30249746,1
15406,T30249747,0
15407,T30249748,1
15408,T30249749,1
15409,T30249750,1
15410,T30249751,1
15411,T30249752,1
15412,T30249753,0
15413,T30249754,1
15414,T30249755,1
15415,T30249756,1
15416,T30249757,1
15417,T30249758,1
15418,T30249759,0
15419,T30249760,1
15420,T30249761,0
15421,T30249762,1
15422,T30249763,1
15423,T30249764,0
15424,T30249765,0
15425,T30249766,1
15426,T30249767,1
15427,T30249768,0
15428,T30249769,1
15429,T30249770,1
15430,T30249771,0
15431,T30249772,1
15432,T30249773,1
15433,T30249774,0
15434,T30249775,0
15435,T30249776,1
15436,T30249777,1
15437,T30249778,0
15438,T30249779,1
15439,T30249780,0
15440,T30249781,1
15441,T30249782,1
15442,T30249783,0
15443,T30249784,1
15444,T30249785,1
15445,T30249786,1
15446,T30249787,1
15447,T30249788,0
15448,T30249789,0
15449,T30249790,0
15450,T30249791,1
15451,T30249792,1
15452,T30249793,0
15453,T30249794,1
15454,T30249795,0
15455,T30249796,0
15456,T30249797,1
15457,T30249798,0
15458,T30249799,1
15459,T30249800,1
15460,T30249801,1
15461,T30249802,1
15462,T30249803,0
15463,T30249804,1
15464,T30249805,0
15465,T30249806,0
15466,T30249807,1
15467,T30249808,1
15468,T30249809,1
15469,T30249810,0
15470,T30249811,1
15471,T30249812,1
15472,T30249813,0
15473,T30249814,1
15474,T30249815,1
15475,T30249816,1
15476,T30249817,1
15477,T30249818,1
15478,T30249819,1
15479,T30249820,1
15480,T30249821,0
15481,T30249822,1
15482,T30249823,0
15483,T30249824,0
15484,T30249825,1
15485,T30249826,1
15486,T30249827,1
15487,T30249828,1
15488,T30249829,1
15489,T30249830,1
15490,T30249831,1
15491,T30249832,0
15492,T30249833,0
15493,T30249834,1
15494,T30249835,0
15495,T30249836,1
15496,T30249837,1
15497,T30249838,1
15498,T30249839,1
15499,T30249840,1
15500,T30249841,1
15501,T30249842,1
15502,T30249843,0
15503,T30249844,1
15504,T30249845,1
15505,T30249846,1
15506,T30249847,1
15507,T30249848,1
15508,T30249849,1
15509,T30249850,0
15510,T30249851,0
15511,T30249852,0
15512,T30249853,1
15513,T30249854,0
15514,T30249855,0
15515,T30249856,0
15516,T30249857,1
15517,T30249858,1
15518,T30249859,1
15519,T30249860,1
15520,T30249861,1
15521,T30249862,1
15522,T30249863,1
15523,T30249864,1
15524,T30249865,1
15525,T30249866,1
15526,T30249867,0
15527,T30249868,1
15528,T30249869,0
15529,T30249870,1
15530,T30249871,1
15531,T30249872,1
15532,T30249873,1
15533,T30249874,0
15534,T30249875,0
15535,T30249876,1
15536,T30249877,1
15537,T30249878,1
15538,T30249879,1
15539,T30249880,1
15540,T30249881,1
15541,T30249882,1
15542,T30249883,0
15543,T30249884,1
15544,T30249885,1
15545,T30249886,0
15546,T30249887,1
15547,T30249888,1
15548,T30249889,1
15549,T30249890,1
15550,T30249891,1
15551,T30249892,1
15552,T30249893,0
15553,T30249894,1
15554,T30249895,1
15555,T30249896,0
15556,T30249897,1
15557,T30249898,1
15558,T30249899,1
15559,T30249900,1
15560,T30249901,1
15561,T30249902,1
15562,T30249903,1
15563,T30249904,1
15564,T30249905,1
15565,T30249906,1
15566,T30249907,1
15567,T30249908,1
15568,T30249909,1
15569,T30249910,0
15570,T30249911,0
15571,T30249912,1
15572,T30249913,1
15573,T30249914,1
15574,T30249915,1
15575,T30249916,1
15576,T30249917,1
15577,T30249918,0
15578,T30249919,1
15579,T30249920,1
15580,T30249921,0
15581,T30249922,1
15582,T30249923,1
15583,T30249924,1
15584,T30249925,1
15585,T30249926,0
15586,T30249927,0
15587,T30249928,1
15588,T30249929,1
15589,T30249930,0
15590,T30249931,1
15591,T30249932,1
15592,T30249933,1
15593,T30249934,1
15594,T30249935,1
15595,T30249936,0
15596,T30249937,1
15597,T30249938,1
15598,T30249939,1
15599,T30249940,1
15600,T30249941,1
15601,T30249942,1
15602,T30249943,1
15603,T30249944,1
15604,T30249945,1
15605,T30249946,1
15606,T30249947,1
15607,T30249948,1
15608,T30249949,0
15609,T30249950,1
15610,T30249951,0
15611,T30249952,1
15612,T30249953,1
15613,T30249954,1
15614,T30249955,1
15615,T30249956,1
15616,T30249957,0
15617,T30249958,1
15618,T30249959,1
15619,T30249960,1
15620,T30249961,1
15621,T30249962,1
15622,T30249963,0
15623,T30249964,1
15624,T30249965,0
15625,T30249966,1
15626,T30249967,1
15627,T30249968,1
15628,T30249969,1
15629,T30249970,1
15630,T30249971,1
15631,T30249972,0
15632,T30249973,1
15633,T30249974,1
15634,T30249975,0
15635,T30249976,0
15636,T30249977,1
15637,T30249978,1
15638,T30249979,1
15639,T30249980,1
15640,T30249981,0
15641,T30249982,1
15642,T30249983,1
15643,T30249984,1
15644,T30249985,1
15645,T30249986,1
15646,T30249987,1
15647,T30249988,0
15648,T30249989,1
15649,T30249990,1
15650,T30249991,1
15651,T30249992,1
15652,T30249993,0
15653,T30249994,1
15654,T30249995,1
15655,T30249996,0
15656,T30249997,0
15657,T30249998,1
15658,T30249999,1
15659,T30250000,1
15660,T30250001,1
15661,T30250002,0
15662,T30250003,1
15663,T30250004,1
15664,T30250005,0
15665,T30250006,0
15666,T30250007,1
15667,T30250008,1
15668,T30250009,1
15669,T30250010,1
15670,T30250011,1
15671,T30250012,1
15672,T30250013,0
15673,T30250014,1
15674,T30250015,1
15675,T30250016,1
15676,T30250017,1
15677,T30250018,1
15678,T30250019,1
15679,T30250020,1
15680,T30250021,0
15681,T30250022,1
15682,T30250023,1
15683,T30250024,1
15684,T30250025,0
15685,T30250026,1
15686,T30250027,0
15687,T30250028,1
15688,T30250029,1
15689,T30250030,1
15690,T30250031,0
15691,T30250032,1
15692,T30250033,1
15693,T30250034,0
15694,T30250035,0
15695,T30250036,0
15696,T30250037,1
15697,T30250038,1
15698,T30250039,1
15699,T30250040,0
15700,T30250041,0
15701,T30250042,1
15702,T30250043,0
15703,T30250044,0
15704,T30250045,1
15705,T30250046,0
15706,T30250047,0
15707,T30250048,1
15708,T30250049,1
15709,T30250050,1
15710,T30250051,1
15711,T30250052,0
15712,T30250053,1
15713,T30250054,1
15714,T30250055,1
15715,T30250056,0
15716,T30250057,0
15717,T30250058,1
15718,T30250059,1
15719,T30250060,1
15720,T30250061,1
15721,T30250062,1
15722,T30250063,1
15723,T30250064,1
15724,T30250065,1
15725,T30250066,0
15726,T30250067,1
15727,T30250068,1
15728,T30250069,0
15729,T30250070,1
15730,T30250071,0
15731,T30250072,1
15732,T30250073,0
15733,T30250074,1
15734,T30250075,1
15735,T30250076,1
15736,T30250077,1
15737,T30250078,1
15738,T30250079,1
15739,T30250080,1
15740,T30250081,1
15741,T30250082,1
15742,T30250083,1
15743,T30250084,0
15744,T30250085,1
15745,T30250086,1
15746,T30250087,0
15747,T30250088,1
15748,T30250089,0
15749,T30250090,0
15750,T30250091,1
15751,T30250092,1
15752,T30250093,1
15753,T30250094,1
15754,T30250095,1
15755,T30250096,1
15756,T30250097,1
15757,T30250098,1
15758,T30250099,1
15759,T30250100,1
15760,T30250101,1
15761,T30250102,0
15762,T30250103,1
15763,T30250104,0
15764,T30250105,1
15765,T30250106,1
15766,T30250107,1
15767,T30250108,1
15768,T30250109,1
15769,T30250110,0
15770,T30250111,1
15771,T30250112,1
15772,T30250113,1
15773,T30250114,1
15774,T30250115,1
15775,T30250116,1
15776,T30250117,1
15777,T30250118,1
15778,T30250119,1
15779,T30250120,1
15780,T30250121,1
15781,T30250122,0
15782,T30250123,1
15783,T30250124,1
15784,T30250125,1
15785,T30250126,1
15786,T30250127,1
15787,T30250128,0
15788,T30250129,1
15789,T30250130,1
15790,T30250131,0
15791,T30250132,1
15792,T30250133,1
15793,T30250134,1
15794,T30250135,1
15795,T30250136,1
15796,T30250137,0
15797,T30250138,1
15798,T30250139,0
15799,T30250140,1
15800,T30250141,1
15801,T30250142,1
15802,T30250143,1
15803,T30250144,0
15804,T30250145,1
15805,T30250146,1
15806,T30250147,1
15807,T30250148,1
15808,T30250149,1
15809,T30250150,1
15810,T30250151,0
15811,T30250152,1
15812,T30250153,1
15813,T30250154,1
15814,T30250155,1
15815,T30250156,1
15816,T30250157,1
15817,T30250158,1
15818,T30250159,1
15819,T30250160,1
15820,T30250161,0
15821,T30250162,1
15822,T30250163,1
15823,T30250164,1
15824,T30250165,0
15825,T30250166,0
15826,T30250167,0
15827,T30250168,1
15828,T30250169,1
15829,T30250170,1
15830,T30250171,1
15831,T30250172,0
15832,T30250173,1
15833,T30250174,1
15834,T30250175,0
15835,T30250176,1
15836,T30250177,1
15837,T30250178,0
15838,T30250179,0
15839,T30250180,1
15840,T30250181,1
15841,T30250182,0
15842,T30250183,1
15843,T30250184,1
15844,T30250185,1
15845,T30250186,0
15846,T30250187,1
15847,T30250188,1
15848,T30250189,1
15849,T30250190,1
15850,T30250191,1
15851,T30250192,1
15852,T30250193,1
15853,T30250194,1
15854,T30250195,0
15855,T30250196,0
15856,T30250197,1
15857,T30250198,0
15858,T30250199,1
15859,T30250200,1
15860,T30250201,0
15861,T30250202,0
15862,T30250203,1
15863,T30250204,1
15864,T30250205,0
15865,T30250206,0
15866,T30250207,1
15867,T30250208,0
15868,T30250209,0
15869,T30250210,1
15870,T30250211,0
15871,T30250212,1
15872,T30250213,1
15873,T30250214,1
15874,T30250215,1
15875,T30250216,0
15876,T30250217,1
15877,T30250218,1
15878,T30250219,1
15879,T30250220,1
15880,T30250221,1
15881,T30250222,1
15882,T30250223,1
15883,T30250224,1
15884,T30250225,1
15885,T30250226,1
15886,T30250227,1
15887,T30250228,0
15888,T30250229,1
15889,T30250230,1
15890,T30250231,1
15891,T30250232,0
15892,T30250233,1
15893,T30250234,1
15894,T30250235,1
15895,T30250236,1
15896,T30250237,1
15897,T30250238,1
15898,T30250239,0
15899,T30250240,1
15900,T30250241,1
15901,T30250242,1
15902,T30250243,1
15903,T30250244,1
15904,T30250245,1
15905,T30250246,1
15906,T30250247,0
15907,T30250248,1
15908,T30250249,1
15909,T30250250,0
15910,T30250251,1
15911,T30250252,1
15912,T30250253,0
15913,T30250254,1
15914,T30250255,1
15915,T30250256,0
15916,T30250257,1
15917,T30250258,1
15918,T30250259,1
15919,T30250260,1
15920,T30250261,1
15921,T30250262,1
15922,T30250263,1
15923,T30250264,1
15924,T30250265,0
15925,T30250266,1
15926,T30250267,0
15927,T30250268,1
15928,T30250269,1
15929,T30250270,1
15930,T30250271,1
15931,T30250272,1
15932,T30250273,1
15933,T30250274,0
15934,T30250275,0
15935,T30250276,0
15936,T30250277,1
15937,T30250278,1
15938,T30250279,1
15939,T30250280,1
15940,T30250281,1
15941,T30250282,0
15942,T30250283,1
15943,T30250284,1
15944,T30250285,1
15945,T30250286,0
15946,T30250287,0
15947,T30250288,0
15948,T30250289,1
15949,T30250290,1
15950,T30250291,1
15951,T30250292,1
15952,T30250293,1
15953,T30250294,0
15954,T30250295,1
15955,T30250296,1
15956,T30250297,0
15957,T30250298,1
15958,T30250299,1
15959,T30250300,1
15960,T30250301,1
15961,T30250302,0
15962,T30250303,1
15963,T30250304,0
15964,T30250305,1
15965,T30250306,1
15966,T30250307,1
15967,T30250308,1
15968,T30250309,0
15969,T30250310,1
15970,T30250311,0
15971,T30250312,1
15972,T30250313,1
15973,T30250314,1
15974,T30250315,1
15975,T30250316,0
15976,T30250317,1
15977,T30250318,1
15978,T30250319,0
15979,T30250320,1
15980,T30250321,1
15981,T30250322,1
15982,T30250323,1
15983,T30250324,0
15984,T30250325,0
15985,T30250326,1
15986,T30250327,0
15987,T30250328,0
15988,T30250329,0
15989,T30250330,1
15990,T30250331,1
15991,T30250332,1
15992,T30250333,1
15993,T30250334,1
15994,T30250335,1
15995,T30250336,0
15996,T30250337,0
15997,T30250338,1
15998,T30250339,1
15999,T30250340,0
16000,T30250341,0
16001,T30250342,1
16002,T30250343,1
16003,T30250344,0
16004,T30250345,1
16005,T30250346,1
16006,T30250347,0
16007,T30250348,0
16008,T30250349,1
16009,T30250350,1
16010,T30250351,1
16011,T30250352,1
16012,T30250353,1
16013,T30250354,1
16014,T30250355,1
16015,T30250356,1
16016,T30250357,1
16017,T30250358,0
16018,T30250359,0
16019,T30250360,0
16020,T30250361,1
16021,T30250362,1
16022,T30250363,0
16023,T30250364,1
16024,T30250365,1
16025,T30250366,1
16026,T30250367,0
16027,T30250368,1
16028,T30250369,1
16029,T30250370,0
16030,T30250371,0
16031,T30250372,0
16032,T30250373,1
16033,T30250374,1
16034,T30250375,1
16035,T30250376,1
16036,T30250377,0
16037,T30250378,0
16038,T30250379,0
16039,T30250380,1
16040,T30250381,1
16041,T30250382,1
16042,T30250383,1
16043,T30250384,1
16044,T30250385,1
16045,T30250386,1
16046,T30250387,1
16047,T30250388,0
16048,T30250389,1
16049,T30250390,1
16050,T30250391,1
16051,T30250392,1
16052,T30250393,0
16053,T30250394,0
16054,T30250395,1
16055,T30250396,0
16056,T30250397,1
16057,T30250398,0
16058,T30250399,1
16059,T30250400,1
16060,T30250401,0
16061,T30250402,1
16062,T30250403,1
16063,T30250404,1
16064,T30250405,1
16065,T30250406,1
16066,T30250407,1
16067,T30250408,1
16068,T30250409,1
16069,T30250410,0
16070,T30250411,1
16071,T30250412,1
16072,T30250413,0
16073,T30250414,1
16074,T30250415,0
16075,T30250416,1
16076,T30250417,1
16077,T30250418,1
16078,T30250419,0
16079,T30250420,0
16080,T30250421,1
16081,T30250422,1
16082,T30250423,1
16083,T30250424,1
16084,T30250425,1
16085,T30250426,0
16086,T30250427,1
16087,T30250428,1
16088,T30250429,1
16089,T30250430,1
16090,T30250431,1
16091,T30250432,0
16092,T30250433,1
16093,T30250434,0
16094,T30250435,1
16095,T30250436,1
16096,T30250437,1
16097,T30250438,0
16098,T30250439,0
16099,T30250440,1
16100,T30250441,1
16101,T30250442,1
16102,T30250443,1
16103,T30250444,1
16104,T30250445,1
16105,T30250446,0
16106,T30250447,1
16107,T30250448,0
16108,T30250449,1
16109,T30250450,1
16110,T30250451,1
16111,T30250452,1
16112,T30250453,1
16113,T30250454,1
16114,T30250455,1
16115,T30250456,1
16116,T30250457,1
16117,T30250458,1
16118,T30250459,1
16119,T30250460,1
16120,T30250461,1
16121,T30250462,0
16122,T30250463,1
16123,T30250464,1
16124,T30250465,1
16125,T30250466,0
16126,T30250467,0
16127,T30250468,1
16128,T30250469,1
16129,T30250470,0
16130,T30250471,1
16131,T30250472,0
16132,T30250473,1
16133,T30250474,0
16134,T30250475,0
16135,T30250476,1
16136,T30250477,1
16137,T30250478,0
16138,T30250479,0
16139,T30250480,1
16140,T30250481,1
16141,T30250482,1
16142,T30250483,1
16143,T30250484,1
16144,T30250485,0
16145,T30250486,1
16146,T30250487,1
16147,T30250488,1
16148,T30250489,1
16149,T30250490,1
16150,T30250491,1
16151,T30250492,1
16152,T30250493,1
16153,T30250494,1
16154,T30250495,0
16155,T30250496,1
16156,T30250497,1
16157,T30250498,0
16158,T30250499,0
16159,T30250500,1
16160,T30250501,1
16161,T30250502,0
16162,T30250503,0
16163,T30250504,1
16164,T30250505,1
16165,T30250506,1
16166,T30250507,1
16167,T30250508,1
16168,T30250509,1
16169,T30250510,1
16170,T30250511,1
16171,T30250512,1
16172,T30250513,1
16173,T30250514,1
16174,T30250515,0
16175,T30250516,1
16176,T30250517,1
16177,T30250518,1
16178,T30250519,1
16179,T30250520,1
16180,T30250521,1
16181,T30250522,1
16182,T30250523,1
16183,T30250524,1
16184,T30250525,0
16185,T30250526,0
16186,T30250527,1
16187,T30250528,0
16188,T30250529,0
16189,T30250530,0
16190,T30250531,1
16191,T30250532,1
16192,T30250533,1
16193,T30250534,1
16194,T30250535,1
16195,T30250536,1
16196,T30250537,0
16197,T30250538,1
16198,T30250539,1
16199,T30250540,1
16200,T30250541,1
16201,T30250542,1
16202,T30250543,0
16203,T30250544,1
16204,T30250545,1
16205,T30250546,0
16206,T30250547,1
16207,T30250548,1
16208,T30250549,0
16209,T30250550,1
16210,T30250551,1
16211,T30250552,1
16212,T30250553,1
16213,T30250554,0
16214,T30250555,1
16215,T30250556,0
16216,T30250557,1
16217,T30250558,1
16218,T30250559,0
16219,T30250560,0
16220,T30250561,1
16221,T30250562,1
16222,T30250563,1
16223,T30250564,1
16224,T30250565,1
16225,T30250566,1
16226,T30250567,1
16227,T30250568,1
16228,T30250569,1
16229,T30250570,0
16230,T30250571,1
16231,T30250572,0
16232,T30250573,1
16233,T30250574,1
16234,T30250575,1
16235,T30250576,0
16236,T30250577,1
16237,T30250578,1
16238,T30250579,1
16239,T30250580,0
16240,T30250581,1
16241,T30250582,0
16242,T30250583,1
16243,T30250584,0
16244,T30250585,1
16245,T30250586,0
16246,T30250587,1
16247,T30250588,1
16248,T30250589,1
16249,T30250590,0
16250,T30250591,1
16251,T30250592,1
16252,T30250593,1
16253,T30250594,1
16254,T30250595,1
16255,T30250596,0
16256,T30250597,1
16257,T30250598,1
16258,T30250599,1
16259,T30250600,0
16260,T30250601,0
16261,T30250602,1
16262,T30250603,1
16263,T30250604,1
16264,T30250605,0
16265,T30250606,1
16266,T30250607,1
16267,T30250608,1
16268,T30250609,1
16269,T30250610,1
16270,T30250611,1
16271,T30250612,1
16272,T30250613,0
16273,T30250614,0
16274,T30250615,1
16275,T30250616,1
16276,T30250617,1
16277,T30250618,1
16278,T30250619,1
16279,T30250620,1
16280,T30250621,1
16281,T30250622,0
16282,T30250623,1
16283,T30250624,0
16284,T30250625,1
16285,T30250626,1
16286,T30250627,1
16287,T30250628,0
16288,T30250629,1
16289,T30250630,1
16290,T30250631,1
16291,T30250632,0
16292,T30250633,0
16293,T30250634,0
16294,T30250635,0
16295,T30250636,0
16296,T30250637,1
16297,T30250638,0
16298,T30250639,1
16299,T30250640,0
16300,T30250641,1
16301,T30250642,1
16302,T30250643,1
16303,T30250644,1
16304,T30250645,1
16305,T30250646,1
16306,T30250647,1
16307,T30250648,1
16308,T30250649,1
16309,T30250650,1
16310,T30250651,1
16311,T30250652,1
16312,T30250653,0
16313,T30250654,1
16314,T30250655,1
16315,T30250656,1
16316,T30250657,1
16317,T30250658,0
16318,T30250659,1
16319,T30250660,1
16320,T30250661,0
16321,T30250662,1
16322,T30250663,1
16323,T30250664,1
16324,T30250665,1
16325,T30250666,1
16326,T30250667,1
16327,T30250668,1
16328,T30250669,1
16329,T30250670,0
16330,T30250671,1
16331,T30250672,1
16332,T30250673,1
16333,T30250674,1
16334,T30250675,1
16335,T30250676,1
16336,T30250677,1
16337,T30250678,1
16338,T30250679,1
16339,T30250680,0
16340,T30250681,1
16341,T30250682,1
16342,T30250683,1
16343,T30250684,0
16344,T30250685,1
16345,T30250686,1
16346,T30250687,0
16347,T30250688,0
16348,T30250689,0
16349,T30250690,1
16350,T30250691,1
16351,T30250692,1
16352,T30250693,1
16353,T30250694,1
16354,T30250695,0
16355,T30250696,1
16356,T30250697,0
16357,T30250698,1
16358,T30250699,1
16359,T30250700,0
16360,T30250701,1
16361,T30250702,1
16362,T30250703,1
16363,T30250704,0
16364,T30250705,1
16365,T30250706,1
16366,T30250707,0
16367,T30250708,0
16368,T30250709,0
16369,T30250710,1
16370,T30250711,0
16371,T30250712,1
16372,T30250713,1
16373,T30250714,0
16374,T30250715,1
16375,T30250716,0
16376,T30250717,1
16377,T30250718,1
16378,T30250719,1
16379,T30250720,1
16380,T30250721,1
16381,T30250722,1
16382,T30250723,1
16383,T30250724,1
16384,T30250725,1
16385,T30250726,1
16386,T30250727,1
16387,T30250728,1
16388,T30250729,0
16389,T30250730,1
16390,T30250731,0
16391,T30250732,1
16392,T30250733,0
16393,T30250734,1
16394,T30250735,0
16395,T30250736,1
16396,T30250737,1
16397,T30250738,1
16398,T30250739,1
16399,T30250740,1
16400,T30250741,1
16401,T30250742,1
16402,T30250743,1
16403,T30250744,1
16404,T30250745,1
16405,T30250746,0
16406,T30250747,0
16407,T30250748,1
16408,T30250749,0
16409,T30250750,0
16410,T30250751,1
16411,T30250752,1
16412,T30250753,1
16413,T30250754,1
16414,T30250755,1
16415,T30250756,0
16416,T30250757,1
16417,T30250758,1
16418,T30250759,0
16419,T30250760,1
16420,T30250761,1
16421,T30250762,1
16422,T30250763,1
16423,T30250764,1
16424,T30250765,1
16425,T30250766,1
16426,T30250767,1
16427,T30250768,0
16428,T30250769,1
16429,T30250770,1
16430,T30250771,1
16431,T30250772,0
16432,T30250773,1
16433,T30250774,0
16434,T30250775,0
16435,T30250776,0
16436,T30250777,0
16437,T30250778,1
16438,T30250779,1
16439,T30250780,0
16440,T30250781,1
16441,T30250782,1
16442,T30250783,1
16443,T30250784,0
16444,T30250785,1
16445,T30250786,1
16446,T30250787,1
16447,T30250788,1
16448,T30250789,1
16449,T30250790,1
16450,T30250791,0
